2.500000000000000000e-01
4.473684210526315819e-01
6.447368421052631637e-01
8.421052631578946901e-01
1.039473684210526327e+00
1.236842105263157965e+00
1.434210526315789380e+00
1.631578947368421018e+00
1.828947368421052655e+00
2.026315789473684070e+00
2.223684210526315930e+00
2.421052631578947345e+00
2.618421052631578760e+00
2.815789473684210620e+00
3.013157894736842035e+00
3.210526315789473895e+00
3.407894736842105310e+00
3.605263157894736725e+00
3.802631578947368585e+00
4.000000000000000000e+00
